"コード","大学名","学部名","学科名"
"284511510702","近畿大学","工","知能機械工-前期Ｂ日程"
"284511510781","近畿大学","工","知能機械工-セ試C方式前期"
"284511510782","近畿大学","工","知能機械工-セ試ＰＣ方式前期"
"284511790101","近畿大学","建築","建築-前期Ａ日程"
"284511790102","近畿大学","建築","建築-前期Ｂ日程"
"284511790181","近畿大学","建築","建築-セ試C方式前期"
"284511790182","近畿大学","建築","建築-セ試ＰＣ方式前期"
"284513010101","近畿大学","医","医学-前期"
"284513010181","近畿大学","医","医学-セ試C方式前期"
"284513410301","近畿大学","薬","創薬科学-前期Ａ日程"
"284513410302","近畿大学","薬","創薬科学-前期Ｂ日程"
"284513410401","近畿大学","薬","医療薬学-前期Ａ日程"
"284513410402","近畿大学","薬","医療薬学-前期Ｂ日程"
"284513410481","近畿大学","薬","医療薬学-セ試C方式前期"
"284515510101","近畿大学","農","農業生産科学-前期Ａ日程"
"284515510102","近畿大学","農","農業生産科学-前期Ｂ日程"
"284515510181","近畿大学","農","農業生産科学-セ試C方式前期"
"284515510182","近畿大学","農","農業生産科学-セ試ＰＣ方式前期"
"284515510201","近畿大学","農","応用生命化学-前期Ａ日程"
"284515510202","近畿大学","農","応用生命化学-前期Ｂ日程"
"284515510281","近畿大学","農","応用生命化学-セ試C方式前期"
"284515510282","近畿大学","農","応用生命化学-セ試ＰＣ方式前期"
"284515510301","近畿大学","農","環境管理-前期Ａ日程"
"284515510302","近畿大学","農","環境管理-前期Ｂ日程"
"284515510381","近畿大学","農","環境管理-セ試C方式前期"
"284515510382","近畿大学","農","環境管理-セ試ＰＣ方式前期"
"284515510401","近畿大学","農","バイオサイエンス-前期Ａ日程"
"284515510402","近畿大学","農","バイオサイエンス-前期Ｂ日程"
"284515510481","近畿大学","農","バイオサイエンス-セ試C方式前期"
"284515510482","近畿大学","農","バイオサイエンス-セ試ＰＣ方式前期"
"284515510501","近畿大学","農","食品栄養-前期Ａ日程"
"284515510502","近畿大学","農","食品栄養-前期Ｂ日程"
"284515510581","近畿大学","農","食品栄養-セ試C方式前期"
"284515510582","近畿大学","農","食品栄養-セ試ＰＣ方式前期"
"284515510601","近畿大学","農","水産-前期Ａ日程"
"284515510602","近畿大学","農","水産-前期Ｂ日程"
"284515510681","近畿大学","農","水産-セ試C方式前期"
"284515510682","近畿大学","農","水産-セ試ＰＣ方式前期"
"284515740401","近畿大学","生物理工","生物工-前期Ａ日程"
"284515740402","近畿大学","生物理工","生物工-前期Ｂ日程"
"333003010281","西南学院大学","経済","国際経済-セ試前期"
"333003010282","西南学院大学","経済","国際経済-セ試併用"
"333004010101","西南学院大学","商","経営-Ａ日程"
"333004010102","西南学院大学","商","経営-Ｆ日程"
"333004010181","西南学院大学","商","経営-セ試前期"
"333004010182","西南学院大学","商","経営-セ試併用"
"333004010201","西南学院大学","商","商学-Ａ日程"
"333004010202","西南学院大学","商","商学-Ｆ日程"
"333004010281","西南学院大学","商","商学-セ試前期"
"333004010282","西南学院大学","商","商学-セ試併用"
"333006340101","西南学院大学","人間科学","社会福祉-Ａ日程"
"333006340102","西南学院大学","人間科学","社会福祉-Ｆ日程"
"333006340181","西南学院大学","人間科学","社会福祉-セ試前期"
"333006340182","西南学院大学","人間科学","社会福祉-セ試併用"
"333006340201","西南学院大学","人間科学","児童教育-Ａ日程"
"333006340202","西南学院大学","人間科学","児童教育-Ｆ日程"
"333006340281","西南学院大学","人間科学","児童教育-セ試前期"
"333006340282","西南学院大学","人間科学","児童教育-セ試併用"
"333006340300","西南学院大学","人間科学","心理-Ａ日程"
"333006340301","西南学院大学","人間科学","心理-Ｆ日程"
"333007080101","西南学院大学","国際文化","国際文化-Ａ日程"
"333007080102","西南学院大学","国際文化","国際文化-Ｆ日程"
"333007080181","西南学院大学","国際文化","国際文化-セ試前期"
"333007080182","西南学院大学","国際文化","国際文化-セ試併用 "
"333501110201","西南女学院大学","人文","英語-前期"
"333501110281","西南女学院大学","人文","英語-セ試Ａ日程"
"333501110301","西南女学院大学","人文","観光文化-前期"
"333501110381","西南女学院大学","人文","観光文化-セ試Ａ日程"
"333514280201","西南女学院大学","保健福祉","看護-前期"
"333514280281","西南女学院大学","保健福祉","看護-セ試Ａ日程"
"333514280301","西南女学院大学","保健福祉","栄養-前期"
"333514280381","西南女学院大学","保健福祉","栄養-セ試Ａ日程"
"333514280401","西南女学院大学","保健福祉","福祉/福祉・心理・養護教諭-前期"
"333514280481","西南女学院大学","保健福祉","福祉/福祉・心理・養護教諭-セ試Ａ日程"
"333514280501","西南女学院大学","保健福祉","福祉/子ども家庭福祉-前期"
"333514280581","西南女学院大学","保健福祉","福祉/子ども家庭福祉-セ試Ａ日程"
"333713610100","聖マリア学院大学","看護","看護"
"333713610181","聖マリア学院大学","看護","看護-セ試前期"
"335013410201","第一薬科大学","薬","薬学-一期"
"335013410281","第一薬科大学","薬","薬学-セ試前期"
"335501010101","筑紫女学園大学","文","日本語・日本文-前期"
"335501010181","筑紫女学園大学","文","日本語・日本文-セ試１期"
"335501010182","筑紫女学園大学","文","日本語・日本文-セ試併用"
"335501010201","筑紫女学園大学","文","英語-前期"
"335501010281","筑紫女学園大学","文","英語-セ試１期"
"335501010282","筑紫女学園大学","文","英語-セ試併用"
"335501010301","筑紫女学園大学","文","アジア文化-前期"
"335501010381","筑紫女学園大学","文","アジア文化-セ試１期"
"335501010382","筑紫女学園大学","文","アジア文化-セ試併用"
"335501010601","筑紫女学園大学","文","英語メディア-前期"
"335501010681","筑紫女学園大学","文","英語メディア-セ試１期"
"335501010682","筑紫女学園大学","文","英語メディア-セ試併用"
"335506340101","筑紫女学園大学","人間科学","人間/人間関係/社会福祉-前期"
"335506340181","筑紫女学園大学","人間科学","人間/人間関係/社会福祉-セ試１期"
"335506340182","筑紫女学園大学","人間科学","人間/人間関係/社会福祉-セ試併用"
"335506340201","筑紫女学園大学","人間科学","人間/人間関係/発達臨床心理-前期"
"335506340281","筑紫女学園大学","人間科学","人間/人間関係/発達臨床心理-セ試１期"
"335506340282","筑紫女学園大学","人間科学","人間/人間関係/発達臨床心理-セ試併用"
"335506340301","筑紫女学園大学","人間科学","人間/人間形成/初等教育-前期"
"335506340381","筑紫女学園大学","人間科学","人間/人間形成/初等教育-セ試1期"
"335506340401","筑紫女学園大学","人間科学","人間/人間形成/幼児保育-前期"
"335506340481","筑紫女学園大学","人間科学","人間/人間形成/幼児保育-セ試1期"
"336504330100","中村学園大学","流通科学","流通科学-前期"
"336504330181","中村学園大学","流通科学","流通科学-セ試前期"
"336506010101","中村学園大学","教育","児童幼児教育-前期"
"336506010181","中村学園大学","教育","児童幼児教育-セ試前期"
"336514650100","中村学園大学","栄養科学","栄養科学-前期"
"336514650180","中村学園大学","栄養科学","栄養科学-セ試前期"
"337011510101","西日本工業大学","工","総合/機械工学-Ⅰ期"
"337011510181","西日本工業大学","工","総合/機械工学-セ試Ⅰ期"
"337011510201","西日本工業大学","工","総合/電気電子工学-Ⅰ期"
"337011510281","西日本工業大学","工","総合/電気電子工学-セ試Ⅰ期"
"337011510301","西日本工業大学","工","総合/情報システム-Ⅰ期"
"337011510381","西日本工業大学","工","総合/情報システム-セ試Ⅰ期"
"337011510401","西日本工業大学","工","総合/環境建設-Ⅰ期"
"337011510481","西日本工業大学","工","総合/環境建設-セ試Ⅰ期"
"337011510501","西日本工業大学","工","デジタルエンジニアリング-Ⅰ期"
"337011510581","西日本工業大学","工","デジタルエンジニアリング-セ試Ⅰ期"
"337017810101","西日本工業大学","デザイン","情報デザイン-Ⅰ期"
"337017810181","西日本工業大学","デザイン","情報デザイン-セ試Ⅰ期"
"337017810201","西日本工業大学","デザイン","建築-Ⅰ期"
"337017810281","西日本工業大学","デザイン","建築-セ試Ⅰ期"
"337513610100","日本赤十字九州国際看護大学","看護","看護"
"337513610180","日本赤十字九州国際看護大学","看護","看護-セ試"
"338001110101","福岡大学","人文","日本語日本文-前期"
"338001110180","福岡大学","人文","日本語日本文-セ試"
"338001110182","福岡大学","人文","日本語日本文-セ試プラス"
"338001110201","福岡大学","人文","英語-前期"
"338001110280","福岡大学","人文","英語-セ試"
"338001110282","福岡大学","人文","英語-セ試プラス"
"338001110301","福岡大学","人文","ドイツ語-前期"
"338001110380","福岡大学","人文","ドイツ語-セ試"
"338001110382","福岡大学","人文","ドイツ語-セ試プラス"
"338001110401","福岡大学","人文","フランス語-前期"
"338001110480","福岡大学","人文","フランス語-セ試"
"338001110482","福岡大学","人文","フランス語-セ試プラス"
"338001110501","福岡大学","人文","歴史-前期"
"338001110580","福岡大学","人文","歴史-セ試"
"338001110582","福岡大学","人文","歴史-セ試プラス"
"338001110601","福岡大学","人文","東アジア地域言語-前期"
"689522220201","藍野大短大部","短期","第二看護-前期"
"690022220201","大阪青山短大","短期","幼児教育・保育-Ａ日程"
"690022220301","大阪青山短大","短期","調理製菓/製菓-A日程"
"690022220401","大阪青山短大","短期","調理製菓/調理-Ａ日程"
"690522220101","大阪音大短大部","短期","音楽/作曲-Ａ日程"
"690522220201","大阪音大短大部","短期","音楽/声楽-Ａ日程"
"690522220301","大阪音大短大部","短期","音楽/ピアノ-Ａ日程"
"690522220401","大阪音大短大部","短期","音楽/管楽器-Ａ日程"
"690522220501","大阪音大短大部","短期","音楽/弦楽器-Ａ日程"
"690522220601","大阪音大短大部","短期","音楽/打楽器-Ａ日程"
"690522220701","大阪音大短大部","短期","音楽/邦楽-Ａ日程"
"690522220801","大阪音大短大部","短期","音楽/ジャズ-Ａ日程"
"690522220901","大阪音大短大部","短期","音楽/ポピュラー-Ａ日程"
"690522221101","大阪音大短大部","短期","音楽/ミュージカル-Ａ日程"
"690522221201","大阪音大短大部","短期","音楽/電子オルガン-Ａ日程"
"690522221300","大阪音大短大部","短期","音楽/クラシックギター-Ａ日程"
"690522221400","大阪音大短大部","短期","音楽/ダンスパフォーマンス-Ａ日程"
